Image,SSBI,Rainfall
shine89.jpg,-0.0391,0
shine9.jpg,0.6709,0
shine90.jpg,-0.0664,0
shine91.jpg,0.0474,0
shine92.jpg,0.275,0
shine93.jpg,0.2021,0
shine94.jpg,0.2522,0
shine95.jpg,0.5526,0
shine96.jpg,0.7802,0
shine97.jpg,0.68,0
shine98.jpg,0.7347,0
shine99.jpg,0.6118,0
sunny_00001.jpg,0.1839,0
sunny_00003.jpg,0.2613,0
sunny_00012.jpg,-0.0436,0
sunny_00013.jpg,0.2203,0
sunny_00014.jpg,0.2522,0
sunny_00015.jpg,0.234,0
sunny_00016.jpg,0.275,0
sunny_00017.jpg,-0.1119,0
sunny_00018.jpg,0.2477,0
sunny_00021.jpg,-0.476,0
sunny_00024.jpg,0.2522,0
sunny_00025.jpg,-0.03,0
sunny_00026.jpg,-0.0254,0
sunny_00028.jpg,0.1066,0
sunny_00032.jpg,0.2613,0
sunny_00033.jpg,0.0337,0
sunny_00034.jpg,-0.0163,0
sunny_00037.jpg,-0.2985,0
sunny_00038.jpg,-0.2712,0
sunny_00039.jpg,-0.0209,0
sunny_00040.jpg,0.2613,0
sunny_00042.jpg,0.0929,0
sunny_00045.jpg,0.68,0
sunny_00047.jpg,0.2886,0
sunny_00048.jpg,0.2886,0
sunny_00049.jpg,0.1566,0
sunny_00050.jpg,0.0929,0
sunny_00051.jpg,-0.2029,0
sunny_00054.jpg,0.102,0
sunny_00056.jpg,-0.0391,0
sunny_00057.jpg,0.234,0
sunny_00059.jpg,-0.3122,0
sunny_00060.jpg,-0.3531,0
sunny_00064.jpg,0.1521,0
sunny_00067.jpg,0.2568,0
sunny_00072.jpg,0.2568,0
sunny_00074.jpg,-0.2667,0
sunny_00075.jpg,-0.3713,0
sunny_00078.jpg,0.2431,0
sunny_00082.jpg,0.0556,0
sunny_00083.jpg,0.0665,0
sunny_00086.jpg,0.0929,0
sunny_00092.jpg,0.2294,0
sunny_00093.jpg,0.1157,0
sunny_00096.jpg,0.102,0
sunny_00100.jpg,0.1566,0
sunny_00101.jpg,0.1111,0
sunny_00102.jpg,0.1293,0
sunny_00104.jpg,-0.3031,0
sunny_00108.jpg,-0.3349,0
sunny_00112.jpg,0.2841,0
sunny_00122.jpg,0.0474,0
sunny_00123.jpg,0.2386,0
sunny_00124.jpg,0.2568,0
sunny_00125.jpg,-0.03,0
sunny_00128.jpg,-0.0163,0
sunny_00136.jpg,0.1703,0
sunny_00139.jpg,0.2613,0
sunny_00142.jpg,-0.253,0
sunny_00143.jpg,-0.0209,0
sunny_00144.jpg,-0.3031,0
sunny_00146.jpg,0.2386,0
sunny_00148.jpg,0.3933,0
sunny_00149.jpg,0.0975,0
sunny_00151.jpg,0.1293,0
sunny_00152.jpg,0.0314,0
sunny_00153.jpg,0.0519,0
sunny_00154.jpg,0.2112,0
sunny_00159.jpg,0.1521,0
sunny_00162.jpg,0.2659,0
sunny_00165.jpg,0.2067,0
sunny_00169.jpg,0.0474,0
sunny_00173.jpg,0.1066,0
sunny_00176.jpg,0.2021,0
sunny_00177.jpg,0.1748,0
sunny_00179.jpg,0.143,0
sunny_00180.jpg,0.0246,0
sunny_00183.jpg,0.2522,0
sunny_00184.jpg,0.275,0
sunny_00185.jpg,0.234,0
sunny_00187.jpg,0.1521,0
sunny_00197.jpg,-0.212,0
sunny_00199.jpg,-0.0391,0
sunny_00207.jpg,0.2249,0
sunny_00208.jpg,0.011,0
sunny_00209.jpg,0.2294,0
sunny_00210.jpg,-0.2712,0
sunny_00215.jpg,0.2477,0
sunny_00216.jpg,0.2021,0
sunny_00217.jpg,0.3432,0
sunny_00219.jpg,-0.3895,0
sunny_00221.jpg,0.1657,0
sunny_00222.jpg,0.2568,0
sunny_00225.jpg,0.1384,0
sunny_00231.jpg,-0.3804,0
sunny_00237.jpg,0.7574,0
sunny_00238.jpg,0.1339,0
sunny_00239.jpg,-0.0482,0
sunny_00243.jpg,0.2795,0
sunny_00244.jpg,0.2203,0
sunny_00246.jpg,0.0428,0
sunny_00248.jpg,-0.4077,0
sunny_00250.jpg,-0.294,0
sunny_00254.jpg,0.2112,0
sunny_00255.jpg,-0.3076,0
sunny_00256.jpg,0.2886,0
sunny_00257.jpg,0.2932,0
sunny_00258.jpg,0.2294,0
sunny_00261.jpg,0.2431,0
sunny_00262.jpg,-0.294,0
sunny_00267.jpg,0.1657,0
sunny_00268.jpg,0.1521,0
sunny_00273.jpg,0.2249,0
sunny_00276.jpg,0.2021,0
sunny_00278.jpg,0.0975,0
sunny_00281.jpg,0.143,0
sunny_00282.jpg,-0.2849,0
sunny_00285.jpg,0.275,0
sunny_00290.jpg,0.1111,0
sunny_00291.jpg,-0.2849,0
sunny_00292.jpg,0.1475,0
sunny_00294.jpg,0.0519,0
sunny_00296.jpg,0.1066,0
sunny_00304.jpg,0.2021,0
sunny_00310.jpg,0.102,0
sunny_00317.jpg,-0.2712,0
sunny_00320.jpg,-0.2667,0
sunny_00321.jpg,0.2249,0
sunny_00323.jpg,0.2021,0
sunny_00327.jpg,0.011,0
sunny_00329.jpg,0.0474,0
sunny_00337.jpg,0.061,0
sunny_00338.jpg,0.2431,0
sunny_00343.jpg,0.2021,0
sunny_00345.jpg,0.2067,0
sunny_00350.jpg,0.193,0
sunny_00355.jpg,0.2249,0
sunny_00359.jpg,0.2021,0
sunny_00369.jpg,0.1839,0
sunny_00372.jpg,0.2249,0
sunny_00377.jpg,0.2477,0
sunny_00385.jpg,0.6982,0
sunny_00392.jpg,0.1794,0
sunny_00393.jpg,-0.2758,0
sunny_00399.jpg,-0.3713,0
sunny_00403.jpg,0.2431,0
sunny_00406.jpg,0.2431,0
sunny_00409.jpg,0.2477,0
sunny_00415.jpg,-0.3031,0
sunny_00420.jpg,-0.0254,0
sunny_00425.jpg,0.1066,0
sunny_00427.jpg,0.1566,0
sunny_00433.jpg,-0.2894,0
sunny_00437.jpg,0.1976,0
sunny_00442.jpg,0.3887,0
sunny_00444.jpg,-0.2894,0
sunny_00448.jpg,0.5071,0
sunny_00452.jpg,-0.294,0
sunny_00457.jpg,0.0519,0
sunny_00463.jpg,0.2477,0
sunny_00465.jpg,-0.03,0
sunny_00466.jpg,0.1521,0
sunny_00471.jpg,0.2431,0
sunny_00475.jpg,-0.1938,0
sunny_00479.jpg,0.1976,0
sunny_00481.jpg,0.325,0
sunny_00482.jpg,0.1066,0
sunny_00483.jpg,-0.2712,0
sunny_00484.jpg,0.234,0
sunny_00494.jpg,0.2431,0
sunny_00498.jpg,0.2568,0
sunny_00499.jpg,0.0975,0
sunny_00503.jpg,-0.0618,0
sunny_00504.jpg,0.2795,0
sunny_00509.jpg,0.234,0
sunny_00515.jpg,0.2158,0
sunny_00528.jpg,0.7028,0
sunny_00530.jpg,0.2021,0
sunny_00533.jpg,0.0246,0
sunny_00534.jpg,0.234,0
sunny_00542.jpg,0.2613,0
sunny_00543.jpg,0.1339,0
sunny_00545.jpg,0.2067,0
sunny_00550.jpg,0.0929,0
sunny_00554.jpg,0.2067,0
sunny_00559.jpg,0.2067,0
sunny_00579.jpg,0.2886,0
sunny_00581.jpg,0.234,0
sunny_00585.jpg,0.2477,0
sunny_00589.jpg,0.193,0
sunny_00593.jpg,0.1703,0
sunny_00607.jpg,0.1794,0
sunny_00610.jpg,0.1202,0
sunny_00615.jpg,0.2659,0
sunny_00619.jpg,0.061,0
sunny_00631.jpg,0.3569,0
sunny_00637.jpg,-0.2621,0
sunny_00638.jpg,-0.2166,0
sunny_00642.jpg,0.2021,0
sunny_00644.jpg,0.1839,0
sunny_00645.jpg,0.1157,0
sunny_00646.jpg,0.0929,0
sunny_00647.jpg,0.1794,0
sunny_00649.jpg,0.0337,0
sunny_00650.jpg,0.1111,0
sunny_00652.jpg,0.0383,0
sunny_00655.jpg,0.102,0
sunny_00658.jpg,0.1521,0
sunny_00659.jpg,0.0884,0
sunny_00660.jpg,0.0383,0
sunny_00661.jpg,0.1839,0
sunny_00663.jpg,0.1657,0
sunny_00668.jpg,-0.2849,0
sunny_00670.jpg,-0.2667,0
sunny_00671.jpg,0.1839,0
sunny_00672.jpg,0.1521,0
sunny_00676.jpg,0.5025,0
sunny_00677.jpg,0.1066,0
sunny_00678.jpg,0.102,0
sunny_00684.jpg,0.2112,0
sunny_00690.jpg,0.1748,0
sunny_00701.jpg,0.5253,0
sunny_00707.jpg,0.0793,0
sunny_00708.jpg,0.1339,0
sunny_00712.jpg,0.1657,0
sunny_00722.jpg,0.0292,0
sunny_00730.jpg,0.234,0
sunny_00732.jpg,-0.2439,0
sunny_00736.jpg,0.234,0
sunny_00739.jpg,0.011,0
sunny_00741.jpg,0.193,0
sunny_00743.jpg,0.2067,0
sunny_00745.jpg,-0.294,0
sunny_00747.jpg,-0.03,0
sunny_00749.jpg,0.1885,0
sunny_00751.jpg,0.2704,0
sunny_00754.jpg,-0.2621,0
sunny_00757.jpg,0.193,0
sunny_00758.jpg,0.2158,0
sunny_00759.jpg,0.0292,0
sunny_00760.jpg,0.2704,0
sunny_00761.jpg,0.4752,0
sunny_00769.jpg,0.407,0
sunny_00776.jpg,0.234,0
sunny_00784.jpg,0.0246,0
sunny_00785.jpg,0.0201,0
sunny_00786.jpg,0.2704,0
sunny_00789.jpg,0.2477,0
sunny_00793.jpg,0.3796,0
sunny_00795.jpg,0.1202,0
sunny_00797.jpg,0.2431,0
sunny_00800.jpg,-0.2166,0
sunny_00801.jpg,0.0474,0
sunny_00804.jpg,0.193,0
sunny_00805.jpg,0.0428,0
sunny_00811.jpg,0.0246,0
sunny_00814.jpg,0.457,0
sunny_00815.jpg,-0.253,0
sunny_00816.jpg,0.2431,0
sunny_00818.jpg,0.2613,0
sunny_00820.jpg,0.1839,0
sunny_00822.jpg,0.275,0
sunny_00823.jpg,0.1384,0
sunny_00825.jpg,0.0747,0
sunny_00836.jpg,0.0155,0
sunny_00838.jpg,0.0428,0
sunny_00839.jpg,0.1612,0
sunny_00840.jpg,0.2477,0
sunny_00843.jpg,0.1794,0
sunny_00845.jpg,-0.2712,0
sunny_00847.jpg,0.011,0
sunny_00848.jpg,0.1839,0
sunny_00849.jpg,0.1566,0
sunny_00850.jpg,0.275,0
sunny_00852.jpg,0.2659,0
sunny_00865.jpg,0.2021,0
sunny_00867.jpg,-0.2484,0
sunny_00869.jpg,-0.2712,0
sunny_00871.jpg,0.1066,0
sunny_00873.jpg,0.143,0
sunny_00875.jpg,0.407,0
sunny_00879.jpg,-0.253,0
sunny_00880.jpg,-0.253,0
sunny_00886.jpg,0.5344,0
sunny_00891.jpg,0.1794,0
sunny_00897.jpg,0.1657,0
sunny_00906.jpg,0.2431,0
sunny_00907.jpg,-0.0482,0
sunny_00910.jpg,0.1748,0
sunny_00912.jpg,0.193,0
sunny_00914.jpg,-0.0482,0
sunny_00921.jpg,0.3523,0
sunny_00924.jpg,0.2886,0
sunny_00925.jpg,-0.253,0
sunny_00926.jpg,0.102,0
sunny_00930.jpg,0.0884,0
sunny_00936.jpg,0.102,0
sunny_00938.jpg,0.143,0
sunny_00939.jpg,0.0246,0
sunny_00941.jpg,0.0565,0
sunny_00942.jpg,0.1794,0
sunny_00956.jpg,0.1612,0
sunny_00957.jpg,0.1066,0
sunny_00958.jpg,0.0292,0
sunny_00963.jpg,0.1703,0
sunny_00969.jpg,0.1612,0
sunny_00972.jpg,0.2294,0
sunny_00977.jpg,0.2659,0
sunny_00986.jpg,0.234,0
sunny_00988.jpg,0.0155,0
sunny_00992.jpg,0.2841,0
sunny_00994.jpg,0.4661,0
sunny_00995.jpg,0.0565,0
sunny_01003.jpg,0.2841,0
sunny_01006.jpg,0.2021,0
sunny_01011.jpg,0.143,0
sunny_01013.jpg,-0.3713,0
sunny_01021.jpg,0.0383,0
sunny_01026.jpg,0.2021,0
sunny_01030.jpg,0.2431,0
sunny_01032.jpg,0.2067,0
sunny_01033.jpg,0.0656,0
sunny_01036.jpg,-0.2712,0
sunny_01037.jpg,0.1202,0
sunny_01043.jpg,0.0246,0
sunny_01049.jpg,0.2841,0
sunny_01050.jpg,0.2704,0
sunny_01063.jpg,0.1248,0
sunny_01064.jpg,0.1475,0
sunny_01068.jpg,0.2067,0
sunny_01071.jpg,0.0747,0
sunny_01078.jpg,0.0383,0
sunny_01079.jpg,0.193,0
sunny_01081.jpg,0.1475,0
sunny_01089.jpg,0.1521,0
sunny_01094.jpg,0.0884,0
sunny_01099.jpg,0.6163,0
sunny_01101.jpg,0.4752,0
sunny_01111.jpg,0.2886,0
sunny_01115.jpg,0.0929,0
sunny_01117.jpg,0.2067,0
sunny_01118.jpg,0.0201,0
sunny_01128.jpg,0.0155,0
sunny_01131.jpg,-0.2712,0
sunny_01133.jpg,-0.2576,0
sunny_01135.jpg,0.0565,0
sunny_01136.jpg,0.1657,0
sunny_01139.jpg,0.0884,0
sunny_01144.jpg,0.2431,0
sunny_01145.jpg,0.6527,0
sunny_01146.jpg,-0.2667,0
sunny_01151.jpg,0.2067,0
sunny_01154.jpg,0.1885,0
sunny_01172.jpg,0.2704,0
sunny_01173.jpg,0.102,0
sunny_01174.jpg,0.4661,0
sunny_01175.jpg,0.1748,0
sunny_01179.jpg,0.0838,0
sunny_01185.jpg,0.1066,0
sunny_01191.jpg,0.1521,0
sunny_01204.jpg,0.0292,0
sunny_01207.jpg,0.1202,0
sunny_01210.jpg,0.4843,0
sunny_01211.jpg,0.1885,0
sunny_01212.jpg,0.0337,0
sunny_01213.jpg,0.1066,0
sunny_01215.jpg,0.2522,0
sunny_01216.jpg,0.0975,0
sunny_01217.jpg,0.1202,0
sunny_01218.jpg,0.2431,0
sunny_01221.jpg,0.011,0
sunny_01222.jpg,-0.0709,0
sunny_01229.jpg,0.5663,0
sunny_01244.jpg,0.1384,0
sunny_01246.jpg,-0.2257,0
sunny_01247.jpg,0.1066,0
sunny_01248.jpg,-0.2849,0
sunny_01249.jpg,0.0565,0
sunny_01254.jpg,0.2886,0
sunny_01262.jpg,0.1066,0
sunny_01263.jpg,0.2704,0
sunny_01264.jpg,0.1612,0
sunny_01265.jpg,0.2158,0
sunny_01269.jpg,0.143,0
sunny_01276.jpg,0.2249,0
sunny_01281.jpg,0.0474,0
sunny_01284.jpg,0.0519,0
sunny_01288.jpg,-0.2621,0
sunny_01292.jpg,-0.0254,0
sunny_01294.jpg,0.0884,0
sunny_01298.jpg,-0.0937,0
sunny_01301.jpg,0.1475,0
sunny_01302.jpg,0.2431,0
sunny_01304.jpg,0.2795,0
sunny_01309.jpg,0.2932,0
sunny_01310.jpg,0.0412,0
sunny_01313.jpg,0.5571,0
sunny_01317.jpg,0.102,0
sunny_01322.jpg,0.2477,0
sunny_01329.jpg,-0.2667,0
sunny_01330.jpg,0.2021,0
sunny_01332.jpg,0.1839,0
sunny_01335.jpg,0.1612,0
sunny_01337.jpg,0.2067,0
sunny_01338.jpg,-0.2576,0
sunny_01339.jpg,0.0838,0
sunny_01342.jpg,0.2158,0
sunny_01353.jpg,0.234,0
sunny_01357.jpg,0.1111,0
sunny_01358.jpg,0.0246,0
sunny_01359.jpg,0.0519,0
sunny_01360.jpg,0.4434,0
sunny_01362.jpg,0.2158,0
sunny_01365.jpg,0.1475,0
sunny_01374.jpg,0.0656,0
sunny_01380.jpg,0.4024,0
sunny_01384.jpg,0.4115,0
sunny_01385.jpg,0.2568,0
sunny_01389.jpg,-0.2758,0
sunny_01394.jpg,0.143,0
sunny_01396.jpg,0.0838,0
sunny_01397.jpg,0.1612,0
sunny_01398.jpg,-0.03,0
sunny_01400.jpg,0.0701,0
sunny_01403.jpg,0.143,0
sunny_01405.jpg,0.1521,0
sunny_01406.jpg,0.2112,0
sunny_01407.jpg,0.2067,0
sunny_01410.jpg,0.1202,0
sunny_01412.jpg,0.1384,0
sunny_01420.jpg,0.1612,0
sunny_01422.jpg,0.2158,0
sunny_01423.jpg,0.2613,0
sunny_01425.jpg,-0.2302,0
sunny_01426.jpg,0.0155,0
sunny_01431.jpg,-0.0436,0
sunny_01434.jpg,0.0474,0
sunny_01436.jpg,0.0201,0
sunny_01437.jpg,0.2386,0
sunny_01442.jpg,0.0246,0
sunny_01445.jpg,0.0155,0
sunny_01454.jpg,0.0701,0
sunny_01457.jpg,0.4707,0
sunny_01461.jpg,0.1293,0
sunny_01463.jpg,0.1566,0
sunny_01469.jpg,0.1612,0
sunny_01472.jpg,-0.2484,0
sunny_01474.jpg,0.5116,0
sunny_01484.jpg,0.1748,0
sunny_01485.jpg,0.0201,0
sunny_01489.jpg,0.2021,0
sunny_01500.jpg,0.0519,0
sunny_01504.jpg,0.234,0
sunny_01511.jpg,0.234,0
sunny_01518.jpg,0.1794,0
sunny_01523.jpg,0.0474,0
sunny_01525.jpg,0.1339,0
sunny_01526.jpg,0.1748,0
sunny_01528.jpg,0.1885,0
sunny_01529.jpg,0.1521,0
sunny_01530.jpg,0.011,0
sunny_01534.jpg,0.1475,0
sunny_01560.jpg,-0.2712,0
sunny_01561.jpg,0.1839,0
sunny_01562.jpg,0.1475,0
sunny_01565.jpg,0.2477,0
sunny_01569.jpg,-0.2075,0
sunny_01570.jpg,-0.2621,0
sunny_01572.jpg,0.1794,0
sunny_01582.jpg,0.2659,0
sunny_01583.jpg,0.2431,0
sunny_01587.jpg,0.2522,0
sunny_01588.jpg,-0.2348,0
sunny_01589.jpg,0.2067,0
sunny_01593.jpg,0.0155,0
sunny_01598.jpg,0.011,0
sunny_01599.jpg,0.2522,0
sunny_01608.jpg,0.2568,0
sunny_01611.jpg,0.1976,0
sunny_01614.jpg,0.0246,0
sunny_01618.jpg,0.2067,0
sunny_01621.jpg,0.6209,0
sunny_01623.jpg,-0.212,0
sunny_01625.jpg,0.0292,0
sunny_01631.jpg,0.1384,0
sunny_01632.jpg,0.2112,0
sunny_01639.jpg,0.2249,0
sunny_01643.jpg,0.011,0
sunny_01644.jpg,0.2613,0
sunny_01645.jpg,0.2659,0
sunny_01649.jpg,0.234,0
sunny_01660.jpg,0.1703,0
sunny_01662.jpg,0.2522,0
sunny_01663.jpg,0.0701,0
sunny_01670.jpg,0.0519,0
sunny_01679.jpg,0.1384,0
sunny_01683.jpg,0.061,0
sunny_01684.jpg,0.3068,0
sunny_01687.jpg,0.1657,0
sunny_01690.jpg,0.193,0
sunny_01691.jpg,-0.08,0
sunny_01692.jpg,0.0337,0
sunny_01699.jpg,-0.2894,0
sunny_01700.jpg,0.2795,0
sunny_01704.jpg,0.2841,0
sunny_01706.jpg,0.1794,0
sunny_01707.jpg,0.2659,0
sunny_01714.jpg,0.1657,0
sunny_01720.jpg,0.143,0
sunny_01721.jpg,0.1339,0
sunny_01722.jpg,0.1794,0
sunny_01727.jpg,0.1566,0
sunny_01731.jpg,0.1703,0
sunny_01734.jpg,0.2386,0
sunny_01735.jpg,-0.2803,0
sunny_01739.jpg,0.102,0
sunny_01743.jpg,-0.3531,0
sunny_01750.jpg,0.2932,0
sunny_01759.jpg,0.0884,0
sunny_01761.jpg,0.1612,0
sunny_01762.jpg,0.143,0
sunny_01763.jpg,0.2477,0
sunny_01766.jpg,0.2203,0
sunny_01767.jpg,0.2613,0
sunny_01768.jpg,0.0246,0
sunny_01771.jpg,0.0474,0
sunny_01780.jpg,0.2067,0
sunny_01784.jpg,0.2112,0
sunny_01785.jpg,0.2568,0
sunny_01792.jpg,0.2613,0
sunny_01811.jpg,0.2386,0
sunny_01815.jpg,0.1839,0
sunny_01816.jpg,0.275,0
sunny_01817.jpg,0.2386,0
sunny_01820.jpg,0.011,0
sunny_01822.jpg,0.2431,0
sunny_01823.jpg,0.0929,0
sunny_01824.jpg,0.2203,0
sunny_01834.jpg,-0.2029,0
sunny_01835.jpg,0.143,0
sunny_01836.jpg,0.6709,0
sunny_01837.jpg,-0.2302,0
sunny_01838.jpg,0.2841,0
sunny_01840.jpg,0.1157,0
sunny_01844.jpg,0.2704,0
sunny_01845.jpg,0.3842,0
sunny_01847.jpg,0.1202,0
sunny_01849.jpg,0.2294,0
sunny_01850.jpg,-0.2348,0
sunny_01851.jpg,0.061,0
sunny_01852.jpg,0.457,0
sunny_01853.jpg,0.0383,0
sunny_01856.jpg,0.0656,0
sunny_01861.jpg,0.2522,0
sunny_01869.jpg,0.1748,0
sunny_01876.jpg,0.1794,0
sunny_01882.jpg,0.68,0
sunny_01932.jpg,0.498,0
sunny_02014.jpg,0.2522,0
sunny_02019.jpg,0.1475,0
sunny_02039.jpg,-0.2621,0
sunny_02046.jpg,0.0838,0
sunny_02051.jpg,-0.4806,0
sunny_02052.jpg,0.1976,0
sunny_02061.jpg,0.1293,0
sunny_02071.jpg,0.2158,0
sunny_02134.jpg,0.5708,0
sunny_02144.jpg,0.4434,0
sunny_02160.jpg,0.4115,0
sunny_02279.jpg,0.2158,0
sunny_02319.jpg,0.6163,0
sunny_02321.jpg,0.1066,0
sunny_02322.jpg,0.143,0
sunny_02385.jpg,0.0201,0
sunny_02399.jpg,0.4525,0
sunny_02409.jpg,0.4707,0
sunny_02434.jpg,0.4434,0
sunny_02437.jpg,0.457,0
sunny_02473.jpg,-0.5898,0
sunny_02494.jpg,0.4115,0
sunny_02538.jpg,0.6937,0
sunny_02577.jpg,0.3523,0
sunny_02640.jpg,0.0201,0
sunny_02644.jpg,0.0201,0
sunny_02675.jpg,0.1339,0
sunny_02685.jpg,-0.2758,0
sunny_02686.jpg,0.1839,0
sunny_02690.jpg,0.2704,0
sunny_02696.jpg,0.0428,0
sunny_02713.jpg,0.1839,0
sunny_02717.jpg,0.193,0
sunny_02721.jpg,0.1521,0
sunny_02733.jpg,0.2203,0
sunny_02735.jpg,0.1748,0
sunny_02760.jpg,0.1976,0
sunny_02763.jpg,0.1566,0
sunny_02793.jpg,0.457,0
sunny_02811.jpg,0.0246,0
sunny_02818.jpg,0.3933,0
sunny_02822.jpg,0.1066,0
sunny_02823.jpg,0.1202,0
sunny_02829.jpg,0.1384,0
sunny_02840.jpg,0.0838,0
sunny_02853.jpg,0.2841,0
sunny_02868.jpg,0.4434,0
sunny_02892.jpg,0.3933,0
sunny_02955.jpg,0.5754,0
sunny_03038.jpg,0.1157,0
sunny_03042.jpg,0.0929,0
sunny_03052.jpg,0.0884,0
sunny_03073.jpg,0.6709,0
sunny_03093.jpg,0.0201,0
sunny_03109.jpg,0.1566,0
sunny_03135.jpg,0.2203,0
sunny_03143.jpg,0.2158,0
sunny_03165.jpg,0.5571,0
sunny_03206.jpg,0.5754,0
sunny_03214.jpg,0.6209,0
sunny_03218.jpg,0.102,0
sunny_03255.jpg,0.3023,0
sunny_03291.jpg,0.4525,0
sunny_03358.jpg,0.3933,0
sunny_03375.jpg,0.4525,0
sunny_03402.jpg,0.5663,0
sunny_03432.jpg,0.3933,0
sunny_03463.jpg,0.4388,0
sunny_03487.jpg,0.1566,0
sunny_03536.jpg,0.2021,0
sunny_03564.jpg,0.1839,0
sunny_03565.jpg,0.2477,0
sunny_03585.jpg,0.1475,0
sunny_03588.jpg,0.0747,0
sunny_03603.jpg,0.0565,0
sunny_03605.jpg,0.1202,0
sunny_03614.jpg,0.102,0
sunny_03627.jpg,0.1976,0
sunny_03629.jpg,0.4525,0
sunny_03639.jpg,0.0246,0
sunny_03653.jpg,0.5663,0
sunny_03719.jpg,0.4616,0
sunny_03725.jpg,0.1976,0
sunny_03728.jpg,0.1748,0
sunny_03732.jpg,0.2659,0
sunny_03738.jpg,0.2841,0
sunny_03754.jpg,0.4388,0
sunny_03814.jpg,0.6891,0
sunny_03834.jpg,0.5708,0
sunny_03852.jpg,0.0884,0
sunny_03867.jpg,0.3068,0
sunny_03868.jpg,0.1976,0
sunny_03947.jpg,0.4434,0
sunny_03960.jpg,0.5708,0
sunny_04033.jpg,0.5571,0
sunny_04114.jpg,0.0155,0
sunny_04140.jpg,0.3478,0
sunny_04151.jpg,0.1066,0
sunny_04191.jpg,0.1521,0
sunny_04201.jpg,0.0565,0
sunny_04211.jpg,0.3796,0
sunny_04244.jpg,0.7164,0
sunny_04289.jpg,0.061,0
sunny_04299.jpg,0.0929,0
sunny_04300.jpg,0.1976,0
sunny_04308.jpg,0.3614,0
sunny_04328.jpg,0.1612,0
sunny_04331.jpg,0.4161,0
sunny_04339.jpg,0.2021,0
sunny_04383.jpg,0.3341,0
sunny_04391.jpg,0.0246,0
sunny_04425.jpg,0.0884,0
sunny_04432.jpg,0.7483,0
sunny_04552.jpg,0.3933,0
sunny_04555.jpg,0.4024,0
sunny_04556.jpg,0.3751,0
sunny_04688.jpg,0.4661,0
sunny_04745.jpg,0.2249,0
sunny_04746.jpg,0.0155,0
sunny_04747.jpg,0.2704,0
sunny_04750.jpg,0.2613,0
sunny_04751.jpg,0.2021,0
sunny_04753.jpg,0.1339,0
sunny_04758.jpg,0.2431,0
sunny_04761.jpg,0.2112,0
sunny_04828.jpg,0.3933,0
sunny_04831.jpg,0.4661,0
sunny_04861.jpg,0.2203,0
sunny_04886.jpg,0.0565,0
sunny_04889.jpg,0.2021,0
sunny_04931.jpg,0.4161,0
sunny_05047.jpg,0.3933,0
sunny_05061.jpg,0.1885,0
sunny_05070.jpg,0.1521,0
sunny_05299.jpg,0.3978,0
sunny_05382.jpg,0.2841,0
sunny_05383.jpg,0.1839,0
sunny_05391.jpg,0.0337,0
sunny_05392.jpg,0.1111,0
sunny_05397.jpg,0.2067,0
sunny_05401.jpg,0.1612,0
sunny_05410.jpg,0.6254,0
sunny_05435.jpg,0.2112,0
sunny_05436.jpg,0.2431,0
sunny_05445.jpg,0.1157,0
sunny_05456.jpg,0.1111,0
sunny_05457.jpg,0.6982,0
sunny_05469.jpg,0.234,0
sunny_05486.jpg,0.3705,0
sunny_05499.jpg,0.0519,0
sunny_05503.jpg,0.366,0
sunny_05509.jpg,0.5071,0
sunny_05515.jpg,0.1748,0
sunny_05529.jpg,0.2203,0
sunny_05534.jpg,0.4115,0
sunny_05536.jpg,0.1839,0
sunny_05555.jpg,0.0519,0
sunny_05644.jpg,0.0292,0
sunny_05645.jpg,0.1248,0
sunny_05650.jpg,0.1612,0
sunny_05656.jpg,0.2795,0
sunny_05657.jpg,0.0246,0
sunny_05676.jpg,0.2021,0
sunny_05681.jpg,0.0793,0
sunny_05749.jpg,0.4343,0
sunny_05809.jpg,0.1521,0
sunny_05831.jpg,0.2067,0
sunny_05852.jpg,0.4343,0
sunny_05863.jpg,0.325,0
sunny_05878.jpg,0.2431,0
sunny_06028.jpg,0.7028,0
sunny_06083.jpg,0.2249,0
sunny_06104.jpg,0.2294,0
sunny_06107.jpg,0.2067,0
sunny_06108.jpg,0.0884,0
sunny_06117.jpg,0.5708,0
sunny_06127.jpg,0.4525,0
sunny_06146.jpg,0.6254,0
sunny_06185.jpg,0.234,0
sunny_06192.jpg,0.102,0
sunny_06195.jpg,0.0383,0
sunny_06201.jpg,0.2568,0
sunny_06223.jpg,0.4115,0
sunny_06250.jpg,0.1885,0
sunny_06252.jpg,0.5435,0
sunny_06258.jpg,0.143,0
sunny_06272.jpg,0.1612,0
sunny_06310.jpg,0.0747,0
sunny_06311.jpg,-0.2484,0
sunny_06312.jpg,0.0201,0
sunny_06329.jpg,0.3068,0
sunny_06371.jpg,0.2158,0
sunny_06382.jpg,0.1066,0
sunny_06400.jpg,0.1111,0
sunny_06401.jpg,0.0793,0
sunny_06403.jpg,0.0701,0
sunny_06407.jpg,0.0929,0
sunny_06431.jpg,0.2067,0
sunny_06535.jpg,0.1703,0
sunny_06592.jpg,0.1066,0
sunny_06621.jpg,0.3887,0
sunny_06637.jpg,0.5845,0
sunny_06654.jpg,0.6618,0
sunny_06660.jpg,0.1066,0
sunny_06699.jpg,0.4024,0
sunny_06717.jpg,0.2477,0
sunny_06721.jpg,0.1384,0
sunny_06729.jpg,0.5571,0
sunny_06738.jpg,0.2477,0
